dname,label
cibcvery.info.cibc.pl,1
carlosia.com,0
ddneh.cf,1
askmedicaltravel.com,0
support-team-staff.tk,1
atrnafrica.org,0
icloud-ifane.com,1
yandexmoneygo.gq,1
predtechy.ru,0
oncotarget.com,0
pp-kundensicherheit.com,1
anitashaarstudio.com,0
simplecp.com,0
m.g2227.com,1
voulor.ml,1
securepanel.nets-dk.digitalindiadeal.com,1
robulawprojects.com,1
intertalent.com.br,1
opencart.ws,0
maxtv.cn,0
pessoajuridica-empresarial.com,1
inwestycje.pl,0
gumboyaya.com,0
tochotelsng.com,1
www.oceaniahealth.org,1
pomiarydrogowe.pl,0
bettiya.com,0
docusignsecuredocuadmin.weebly.com,1
ztod.com,0
jonnyborgesmusic.com,1
kinois.ru,0
signin.eby.de.gd0ymmnat1yonlm.verticaldesign.com.au,1
btcturki.com,1
limemusiclibrary.com,1
steelfx.com,0
ingenieriacyf.cl,1
apotek.no,0
antiquecannabisbook.com,0
kambizkhalafi.ir,1
membersonlyseminars.com,1
letsdobath.co.uk,1
kerastase.ru,0
beebio.co.za,1
vbbsfnpwskaewbkhircekdoskj-dot-gloff849483.uk.r.appspot.com,1
42d61f012e27b36d53.com,0
planetnails.co.za,0
toledoventanas.com,0
dish.com.mx,0
twokarburators.ru,0
eab18fo.epizy.com,1
ecchii.tumblr.com,0
innovareintegral.com,1
certsy.com,0
merhamet.com.ba,1
w8shipping.com,0
maioresemelhores.com,0
src-dropbox.absolutebeautyclinicgh.com,1
singdoc.com,1
carcare.ru,0
zobry.site,0
bankingwuestenrotdirect.de,0
gushrustal.ru,0
fatisbad.gq,1
urbanmatter.com,0
stroyinbel.ru,1
sicurezzapostepay.eu,1
ezylearnonline.com.au,0
isikhuluc.co.za,0
safeclaims.space,1
curacao.memento-vivi.com,1
schultzremodelinginc.com,1
fakir-archi.net,1
esge.com,0
www.noitennisvacanze.it,1
refundc2.beget.tech,1
sexpornotales.com,0
easypenetrationguys.com,1
clasf.co.ve,0
nez-travelgodaddyinc.com,1
freemonp.beget.tech,1
sube.online-halkbankasi-tr.com,1
relaunchme.us15.list-manage.com,1
njconsumeraffairs.gov,0
psicologiaversusideias.blogspot.com,0
lighthousefriends.com,0
macroexcel.net,1
ikratorna.com,1
lushtoblush.com,0
hustlermoneyblog.com,0
iammc.ru,1
falajesus.com.br,1
montagedegraeve.be,0
test2.jessekanclerz.com,1
sugiatun.co.id,1
globlaelectronic.com,1
viewutahlistings.com,0
app-1499843646.000webhostapp.com,1
alnadhagroup.com,1
storagechoice.com,0
stamfordgenerator.ru,0
paypal.verification.lbksf.com,1
zonacero.com,0
atomicsoul.no,0
urbanenergyci.com,1
afriquecalabashsafaris.com,1
rotubat.com,0
ggentertainments.com,1
officeteams.azurefd.net,1
sevin.ru,0
1000classifieds.com,0
thhps.com,1
hellohome.it,0
kiahs.edu.bd,1
backpedalsailorh.com,1
lws.fr,0
rewdedaa.gratisdejtingsajter.com,1
iapplsslserviceupgrade.settingaccountsslsupport.com,1
incp.org.co,0
masslabs.co.ke,1
m.facebook.com--------confirm.aznet1.net,1
de.ssl-paypalservice.com,1
kauai.com,0
rse.tigocloudbo.com,1
roadhousegrill.com.au,0
chinabidding.com,0
opinionworld.com.au,0
update-csc.apps-true-login.com,1
facebook.login-apps.com,1
ljtlkyzanfftftkfjautiuubxi-dot-gleowayel400503.uc.r.appspot.com,1
taxreveiws.com,1
lowekeyana.co,1
pages-help-share.000webhostapp.com,1
beequalityindonesia.com,1
paragkhanna.com,0
daybrooksco.com,1
palmettosandpigtails.com,1
babyboomernetworking.org,1
sms-confirmation-wfb.xyz,1
checkinvip.com.br,1
link-confirmations-id-6657.net,1
kxvfkgkyqludftgu-dot-dbenitonline.ey.r.appspot.com,1
mobile.free.moncompte.freemokx.beget.tech,1
aparateauditiveploiesti.ro,1
sctimst.ac.in,0
yamakeionline.com,0
banklinth.ch,0
firstcitizensorgcom.com,1
amazon.de.p2-amazon-cpovm.ru,1
peringatanpembelok9.wixsite.com,1
hotmaturemoms.com,0
vocale-smsprocontact.web.app,1
chaserscharlotte.club,0
owuwokosegbe.5gbfree.com,1
suitupinc.com,1
kkewzdujjldywwokodyamfnzut-dot-gleowayel400503.uc.r.appspot.com,1
avirtual.ustavillavicencio.edu.co,1
artwatchghana.org,1
processingrealise.com,0
ppt.ir,0
vkantatke.esy.es,1
service-omitted.com,1
internetonlinesubesi-akbank.com,1
ijnsozxjsycsggoxnsyjqtorgx-dot-gloff849483.uk.r.appspot.com,1
assoumantionure.ml,1
parstoday.com,0
appid-expression-update.com,1
asbonline.tk,1
aquariumperfekt.de,0
sourceeasy.com,0
distribuidorasantana.com,1
tzauylymgqeoqllecmhn.ahdaaf.org,1
baeckeranlage.ch,0
zarvanytsya.org,0
avvillas.com.co,0
etransfer-interaconline-mobiledeposit879.com,1
securitypages.gq,1
tradecraft.com,0
wfmobile.review,1
maxmobility.in,0
squalllu.com,0
danskeservice.dk,0
vonlotushausdogs.com,1
deinesicherereverbindung05.gdn,1
selettorefondibfp3.it,0
appledw.xyz,1
vipsaffiliate.com,0
gacstaffedevents.com,1
inqf0data342.com,1
augamestudio.com,0
asbnewzealand.cf,1
bilgisayarmodifiyesi.com,1
page-verifysuspicious.com,1
convonix.com,0
vonlane.com,0
nickmarek.com,1
tchetorkin.ru,1
javasemcafe.blogspot.com,0
pushthegoodnews.com,0
dockybills.com,1
fpibhiinwepy.fgppchg.fgpp.com,1
ghgcllc.com,1
judithrust.5gbfree.com,1
bmirechner.at,0
bucknell.edu,0
sx9446f7k2.bottom.vip.aliyun-cdn.com,1
contabilwakiyama.com.br,1
scholarshipsorgrants.com,0
mamawdomu.pl,0
cityoftulsa.org,0
tnh1.com.br,0
qualiclinicaescola.com.br,0
gdesobiraut.com,0
groupgroup.rozblog.com,1
caixaefederal.com,1
irhits.ir,0
tmdenmark.com,0
tzv.org.tr,0
secured-microsoftonline.000webhostapp.com,1
grond-meester.com,1
bileteviniz.com,0
bephone.ga,1
az.co.uk,0
vk-golosa-new.esy.es,1
netflix.error-with-billing.com,1
rapidomaine.fr,0
tirmaillyforum.com,0
colungaabogados.com.mx,0
free-sex-asiancom.000webhostapp.com,1
goldenbirdsbezballov.ru,0
alibaba.login.com.barkurenerji.net,1
asapnails.be,0
wikimed.az,0
oleantimesherald.com,0
wagasports.com,1
ultralibrarian.com,0
chainfeed.fr,1
qirkpjvyjzhguhufhvesogqwfq-dot-gloff849483.uk.r.appspot.com,1
flixnetmove.com,1
seawolf.pub,0
digitaccess.fr,0
paypa1autorizeth.com,1
simplz.co.kr,0
www.smbscbmc.com,1
online.christianvilla.it,1
oxfordmgmt.com,0
itworms.com,1
fingerlingsscimmietta.it,0
wakeupnow.info,0
fieldtrip.edina.ac.uk,1
dagensbyggeri.dk,0
wachtmeester.nu,1
flickstr.com,0
lawcourtsltd.com.au,1
supplements.today,1
xiedesign.com,1
allegro.pl.showitems.it,1
lyconsulting.ca,1
usnqllrrcsisybetsjpzetzzsz-dot-gleowayel400503.uc.r.appspot.com,1
plus.com,0
lanacion.in,0
responsabilis.eu,0
researchnester.com,0
k3wjylqzmswmi3vsyq7y.maherstcottage.com.au,1
tibagroupinternational.com,0
mettiss.livejournal.com,0
dvla.gov.ukrefund.ltd,1
service-account.nexaone.com,1
notifications-fb-centre2017.000webhostapp.com,1
m.hkr6662.com,1
daswandguptsewa.com,1
kspengineering.com,1
cinepax.com,0
budde.com.au,0
ggsel.com,0
seejaykay.io,0
aluvodrinks.com,1
windowsytech.com,1
santaritadeouropreto.com,1
flowdock.com,0
zipy.co.il,0
goldstrikeleathersolutions.com.au,1
carms.ca,0
elcamellon.com,1
scndchild.000webhostapp.com,1
inf-team-live.epizy.com,1
suntrust-sessionblock.com,1
rio02n19.beget.tech,1
muhanovabeauty.ru,1
deloton.com,0
julafayettewire.myjino.ru,1
sec.appleid-apple.store.fjerh.decoys.com.ar,1
netflix-updateinfo.com,1
winchesterhospital.org,0
directfn.com,0
xn--myeterwallt-cm8e02e.com,1
ryuka.xyz,0
myetherwallet-coins.space,1
createatraet.com,1
info0216654321000net.000webhostapp.com,1
programandoamedianoche.com,0
freebookshub.com,0
emrebilgeyiseviyor.com,1
osceumea.se,0
dailycurrency.ml,1
blinqblinqueenes.org,1
unicombud.kiev.ua,1
o365.ezyro.com,1
chaseonline.chase.com.us-chs.com,1
thechanlist.xyz,0
hondancforum.eu,0
real.com,0
fillthehotblanks.cayaparra.com,1
08c8caa7-2bce-4141-90d3-6da0a6b6bab6.htmlcomponentservice.com,1
match.com-photos.dineroenlaweb.com.co,1
leyaly.cz,0
trovadocumentositalianos.com,0
9en.esses.ml,1
bankingconsultantgenie.xyz,1
myetherwllaet.com,1
logistics.jp,0
syriatel.com.sy,0
account-security-centre20181712.000webhostapp.com,1
elisehagedoorn.com,1
jamespatrickgibson.net,1
axylacmvtolxjgehruevmszdzs-dot-gleowayel400503.uc.r.appspot.com,1
opodo.pl,0
academicsys.top,1
mindylus.com,1
icloudsupportv.com,1
allmanet.com,0
manini.adv.br,1
losrios.edu,0
fbinsta55.000webhostapp.com,1
xouert.accountant,1
solucionesaereas.mx,0
baxpol.pl,0
diesprachwerkstatt.de,0
smartcellsrecoilpad.com,0
titaniumcorporate.co.za,1
ferreteriacorver.com,1
advarous.com,1
promovers.com.my,1
bikemailorder.de,0
jpdyechem.com,1
daftarsituspoker.net,1
obzainternational.com,1
prohairlabs.com,0
office365.securepages.cc,1
paypal.com.web.ih903514.myihor.ru,1
melurlondon.co.uk,0
fernandomalta.adv.br,1
sudamerikargentina.com.ar,0
alexelgeniolucas.com,0
csdhbqohnxhjrzngmbplopuhno-dot-gleowayel400503.uc.r.appspot.com,1
onlygoodlife.co,0
atualizacaoautomatica.com,1
arcd.de,0
recetaspuertorico.com,0
zaz-auto.kh.ua,1
abrfengineering.com,1
supershogun.blogspot.com,0
smartisan.com,0
amazon.de.my-amapay.com,1
ops.tips,0
aleado.com,0
fungsiklopedia.com,0
verification-ebay2017.tk,1
twinkscumshot.com,0
kirana.store,0
dylanbrowndesigns.com,0
stunning18.com,0
leilaoimovel.com.br,0
notecountry.com,1
stmaryhs.net,0
downallfa.com,0
bestlesbiantube.com,0
aztwguokikdaxbdaxyfdsxdaxy-dot-gleowayel400503.uc.r.appspot.com,1
krazystraws.com,0
ontheedge.ru,0
ref.io,0
kitsapmap.com,1
sbattibu.com,1
tcps.k12.md.us,0
pravovsem.by,0
sprawdzmozliwosciteraz.com,1
boscad.workisboring.com,0
paraf-internetsube.com,1
goodweave.org,0
irf.se,0
www.netciti.id,1
sheetmetal36.org,1
tweakboxapkapp.com,0
pidruchnyk.com.ua,0
idently-comm.com,1
applecenter.pl,0
review.ssl-features.com,1
nightlifecityguide.com,0
masteram.us,0
himasanpablo.com,0
rstelektrika.mk,1
leeportse.com,1
katzenschutzbundduesseldorf.de,0
worcesterschools.org,0
6mbr.com,0
misterpad.com,1
stylesalon.tk,1
unimedpiracicaba.com.br,0
mercedes-vitoin.423.com1.ru,1
lovedollsforum.com,0
residenciacaminito.com,1
parabrisasfavasil.cl,1
kathelin.com,1
doggyemsinhviencucphe.000webhostapp.com,1
photolabtrading.com,1
nlhacks.com,0
iqraplanner.com,1
partly.nl,0
apidocjs.com,0
meucodex.wordpress.com,0
www.arrahmata.com,1
appleid.app.intl-member.com,1
bipdrive.com,0
kapsarc.org,0
nightmkt.com,0
simplymed.cl,1
uniruse.bg,0
claivonn-management.net,1
verificationaccount-websecureappid.com,1
plasp.com,0
artextildelcaribe.com,1
lineuh.cn,1
projetomagiadeler.com.br,1
ecaatasehir.com,1
rodon.org,0
mediaportal.com,0
einstellung-payp-auskunft.net,1
gardenson.ru,0
espinozza.com.br,1
slapyork.co.uk,0
office.com.office.o365v4.nripoc.myshn.net,1
imp0ts-gouv-fr-fr.com,1
modtdd.xyz,1
continue-now.id,1
katskitchenandbar.com,1
ab-reference-id-number-8697.epkphotography.com,1
vsoutlet.com.tr,0
cosmetiqueactive.gr,0
cz84.webeden.co.uk,1
home-inspectionshouston.com,1
coinsprize.org,1
ziraatsubelerim.com,1
soleredemption.com,0
eastowncounseling.com,0
www.bankofamerica.com-online-banking-sign-in.bfast.mx,1
ivyoak.de,0
tintaemas.co.id,1
avisocadstro.com,1
abtekdoor.com,1
omeriwajhasy.com,1
wvw.allaroundautorepair.com,1
medhottaliasmororabi.org,1
voluntarybenefitscertification.com,1
managingip.com,0
ellenfinkelstein.com,0
peopletheatre.com,0
kenhhaivl.org,1
bireysell-ziraatbank-online-tr.com,1
anpr.org.br,0
banking.raiffeisen.at.id176141.top,1
hakdilaravakfi.com,1
tangocard.com,0
findthebosswithin.co.il,0
placementpartner.co.za,0
viptarneeb.com,0
mail.pp-secureaccount.com,1
claim-serv.me,1
birnco.ca,0
bma-autohaus.com,1
apple-icoxs10.com,1
pes.spb.ru,0
joinewgrupwhatsappbokep.zzux.com,1
bdlwhbyvfkdtyiywczjbgtzibi-dot-gleowayel400503.uc.r.appspot.com,1
fbsecurity3425.net23.net,1
gardicanin.net,0
myrussia.life,0
farijobs.com,0
justtravelmubarak.com,1
localleadsrus.com,1
ditavonteese.info,1
aetoken.io,0
marlinaquarindo.com,1
paksalad.com,1
amanogawa.com,0
caineweiner.com,0
schoenklinik.de,0
gisash.com,1
sevise-notification.rccgnaprotocol.org,1
manage-accountinfo.com,1
teams.by,0
eslanto.com,1
signin.eby.de.n1ngpukczqb6b5h.civpro.co.za,1
til5d6zn.beget.tech,1
devothird.gdn,1
awsamazone.page.link,1
otooleautoglass.com,1
altecs.ca,1
verify-account-customer.amm-ku.com,1
pypal-caseid.com,1
eth.mediumpromo.top,1
adityabirlatrust.com,0
mobile.free.fr.moncompteline.freemoqx.beget.tech,1
steamcominty.xe0.ru,1
sube-hakbank.com,1
supportedns.com,0
obopry.com,0
greenbuildingadvisor.com,0
web-khalkruezye.com,1
pdvsa.com,0
aprenderparaser.com.br,1
message-service-for-mail-box.dnsabr.com,1
gilendayzaranime4.cf,1
mushroomexpert.com,0
afgrow.net,0
aisouziyuan.com,0
checkstorenow.ml,1
kallohonka.fi,1
talkingbaws.com,0
buildingcare.com.sa,1
arzminer.com,0
tum.ac.ke,0
hrsoft.asia,1
vaconfirma.com.ar,0
cultbranding.com,0
ylymly.tk,0
paypal.com-support.verif-case-purchase-id-9632-542-892.com,1
polisnetwork.eu,0
sxlsk.saqibsiddiqui.com,1
mfacebooks.com,1
bestwebext.com,0
qdokzbmafdkoeotejgxgximlmj-dot-gleowayel400503.uc.r.appspot.com,1
1069juno.net,0
jjjkkiinn.com,1
hispaloto.es,0
crowntec.org,1
login.secure.text.wfmobile.site,1
ogbcqrtxjunsdqqpwcgafmjwvs-dot-gleowayel400503.uc.r.appspot.com,1
dava.gov.in,0
four999.webredirect.org,1
tfiles.com,0
airdronecraze.com,0
wisnoelkoidsd232.000webhostapp.com,1
automotrizrocka.com,1
otaru.tw,0
hwpickrell.co.uk,1
datasciencehub.net,0
latam.com-voucher-barato.com,1
professionalexamtutoring.com,0
fbsupportiogin.000webhostapp.com,1
mikhimshaissayd.blogspot.is,1
tele-light.ru,1
triedwithfire.com,1
energosfera.spb.ru,0
transmigrantseahorse.htmlpasta.com,1
enocleg.pl,0
feltsz.mystagingwebsite.com,1
idancehungary.hu,0
greendatainfo.com,1
biancamodaintima.com.br,1
paiapark.com,1
alhamddevelopers.com,1
euroslotpars.com,0
balkangreenenergynews.com,0
18846846874646-verify.net,1
bayanpay.sa,0
secbird.com,1
bgrci.de,0
visa.co.jp,0
tsldada.pl,1
rajamc.com,1
maxitorne.com,1
new.kontrast-art.ru,1
regis-fanpaqee.dev-fanpage23.cf,1
freddo-egypt.com,1
italschool.ru,0
cheapbuy-onlineshop.info,1
www.bigheartedvalentinesball.co.uk,1
technoklus.com,1
credinissan.mx,0
datingverify.org,1
peerlesschain.com,0
snovian.space,0
paypal-service.ogspy.net,1
truehits.net,0
erizos.mx,0
findicloudphones.com,1
ganti-warna0.myz.info,1
docruaocozido.com,1
schutzdetails-sicherheitsservice-pay.net,1
moneychange.bid,1
fsafedepositvaultltd.com,1
ascensionglossary.com,0
vrbankfulda.de,0
avatararkmage.com,0
urbanathletics.com.ph,0
nzme-nzme-prod.cdn.arcpublishing.com,1
yypm.com,0
mp3goo.live,0
bcnoticias.com.co,0
paypal.com.uk.signin.priauth.nav.f9a348bf60bbc6569f2.solutionslaw.com.au,1
shikiantree.com,1
kammerl.de,0
robertooshiro.com.br,0
mjeroizrssbvflgreyovnwzzwa-dot-gloff849483.uk.r.appspot.com,1
neetshikakugets.com,0
hatetowaitapp.com,0
tonton-videobokep-terbaru-aku.esy.es,1
dev.mitzvah-store.com,1
rebsy.com,0
jbprintdesign.com,1
cheggcdn.com,0
controlassemblies.com,0
kitabagi.id,1
justifycontrol.com,1
obliqueunique.com,0
vps-42dd76b3.vps.ovh.net,1
jiskajobhimali.com,1
lamchame.vn,0
mcandrewjewellery.com.au,1
uikenknowsallproperties.xyz,1
macquariewagyu.com,0
jeffreymunns.co,1
losandescoffee.com,1
page-develop-service.000webhostapp.com,1
spartoo.bg,0
bireyselcepteteb.com,1
apoytunesmiembroscasa.com,1
joepbeving.com,0
lizperezcounseling.com,1
capital-one.com.checking.accounts.insidmaldesign.com,1
aoi.gourisevapeeth.org,1
svjyixphdytidrvjsqajcledhs-dot-gleowayel400503.uc.r.appspot.com,1
nailslinks.com,1
warninginfo.xyz,1
verification-cuentass.com,1
attenione.x24hr.com,1
denledgiadinh.net,0
luxury-light.com.ua,1
canadacompanyregistry.com,0
oodles.io,0
indautxusd.com,0
lourencomedeiros.eu,0
pra.in.ua,0
jorgobe.com,0
shalo.europeslist.com,1
makedollarzonlinefree.000webhostapp.com,1
tzsezzllmtgziuuvrggbkxgvhk-dot-gleowayel400503.uc.r.appspot.com,1
spreadsheetsdojo.com,0
commonnsystems.ca,1
hyderabadpestcontrol.com,1
agro365.ru,0
parter.ua,0
xtgamers.com,0
elitebodyworks.us,1
yugo.com.ng,0
thrissurcalltaxi.com,1
technologydaerahkhususibukotajakartaraya.com,1
m.hf763.com,1
devapolline.fr,1
bilinhafestas.com.br,1
help-etyfdsg.tk,1
bankofamerica-com-updating-new-worki-secure.dfdsfsdfsdfdsfsd.com,1
pca.st,0
sitzfeldt.com,0
top10.mangoxl.com,1
qpvod.com,0
wa-joined.grubb-whatsapp.cf,1
qnaqaaa08cowa.et.r.appspot.com,1
jonglpan.it,1
solucionesencomputacion.com,1
myflowershopsf.com,0
statevoices.org,0
laborbridge.com,1
swiftpageconnect.com,0
osamaalzamil.com,0
bireyselsube-iade.com,1
warenvergleich.de,0
xahj1kcx8txp89ibvsjj.alfacomercial.com.br,1
playgas.com.br,1
ameli75166.beget.tech,1
qtego.net,0
syecon.org,0
ncsite.ca,1
bill4939.njealle.co.uk,1
judith23.com,1
wels-fargo.com.unlock.secure.checking-unlock.today,1
umo.edu.ua,0
garyreynoldsmedia.com,1
ni1643226-1.web12.nitrado.hosting,1
hexagonian.com,0
adswiper.com,0
domytax.cz,0
exoticsrilanka.info,1
nimtzdesigngroup.com,1
unitedagricare.com,1
torvomedical.com,1
xigmqmtotgaagqeivahkriuxdg-dot-gleowayel400503.uc.r.appspot.com,1
evymcpherson.com,1
isms-icloud.com,1
informatwebpost3.club,1
wpgraphql.com,0
payitforwardtn.com,1
cbzhnfgxphqjzvszrkcviezyqh-dot-gloff849483.uk.r.appspot.com,1
motoworldmoz.com,1
senioruniversitetet.no,0
ebills.thetrissilent.com,1
bargemansrest.com,1
domininocake.com,1
astignapinoy.net,0
fnpqlx9xulakeyanwv0u.us-south.cf.appdomain.cloud,1
czarne.com.pl,0
evolucionmexicana.com.mx,1
casinoprofi.com,1
oldsite.jandrautorepair.com,1
ftbpharma.com,1
santrrkstt.com,1
negociobleven.com.br,1
wwsearchings.com,0
thedragon.biz,1
aghush.com,0
thehermit.pl,0
kontraband.shop,0
enjeiie.com,1
qnbfinansbank-enparam.com,1
damnashcollege.edu.bd,1
topmirae.net,0
advocatasolucoes.com,1
loreal.net,0
edmcollections.com,1
cu4yxrg8rgkqkdkr2.gdn,1
security-support-nab.com,1
itexaiuikwpzvjryvswnofuyhr-dot-gleowayel400503.uc.r.appspot.com,1
elmoudjahid.com,0
winfreesupport.club,1
muzfm.uz,0
ameli-assrance.cba.pl,1
procheckpagezi.hol.es,1
scatvideos.club,0
lloydbnk-uk.com,1
silverdir.info,0
somoscomarca.es,0
emmanuvalthekkan.com,1
id-orange-factures.com,1
babynameready.com,0
originalerotica.com,0
cure.wfbank.pro,1
asd.kbmindia.com,1
kendralisum.com,1
uplatnosci.com,1
pornokiti.com,0
consorciosaga.com.br,0
despintadodeaberturas.com,0
forsacash.com,0
stellar-w.com,1
pappatango.com,1
joycemarieinteriors.com,0
conservational-book.000webhostapp.com,1
1-myetherwallet.info,1
dailynigerian.com,0
amagarhshardaschool.com,1
australiantrophysupplies.com.au,1
howlround.com,0
isimpletech.club,1
rpfi-indonesia.or.id,1
fjellsveien.ml,1
scatecso1ar.com,1
allseomarketing.com,1
piticipecreier.ro,0
slsrice.com,0
callahanward.com,1
backmarket.com,0
paypal.kunden88x88konten090-aktualiseren.com,1
greengrants.org,0
cobasam.com,0
sumedhanag.com,1
ankusamarts.com,1
cyprusrentalvilla.co.uk,1
cadenaser.com,0
pepkzvnbvaljqpa.usa.cc,1
finquesurgell.com,0
defactodisegno.com,1
themaparchive.com,0
sonoma-wine-tasting.com,1
gjconsultorias.com,1
hibe.hibersabun.co.id,1
piatrans.com,1
mojadolenjska.si,0
namirial.it,0
lesfichiersdesprofs.fr,0
cyfrolab.com,0
bachelorsportal.com,0
penguintutor.com,0
theelmsindooroopilly.com.au,1
khmdurdmadrasha.edu.bd,1
yarilo-club.ru,1
karuniabinainsani-16.co.id,1
accountwrinformatioane.info,1
financement-immobilier-expatries.com,1
shokofaandish.com,1
utillitty.com,1
nahimic.com,0
esri.ie,0
sharafdg.com,0
zsnso.ru,0
4ever.eu,0
confirm.jamescsi.com,1
229877.com,0
snapilabs.com,0
dutchiedutch.com,1
europahot.com,0
landstop.pro,0
charitymarathon.biz,0
myebing.com,1
kungfuwealth.com,1
rolstonworrell.myjino.ru,1
hornlautsprecher.de,0
wildflowerhairsalon.com,1
expedia-centrale.it,1
kraskizhizni.com,0
olqjiftdoq.stqsrwtle4.madpendesign.com.au,1
perpusku.com,0
jewelrybyjohan.com,0
acount-cheks0912.suport-acount-confrim12.gq,1
houseofwagyu.com,1
shanafishbein.com,1
airdropsvert.xyz,1
signin.ebay.de.ebaisapidllocssignindeptnedep.das-kleine-freie.de,1
wp.twells.com.hostingmurah.co,1
wejdsfreg.cemetalworks.com,1
33e3181750.000webhostapp.com,1
p8wjx6vfrl.vuxsahwzbm.madpendesign.com.au,1
leitrendy.it,0
rswsystems.com,0
unlock.process.wfbank.trade,1
theopenworkshop.ca,0
indiaonlineflorists.com,0
rnuelherwallet.com,1
noorfatema.top,0
naajm.com,1
ezptntfdueb6coblmfca.viomil.ro,1
kancelaria-cw.com,1
cactuspublicidad.com,0
vicwulaw.com,1
itauunibanco.gq,1
araznews.org,0
umrahplanner.com,1
mobile.free.moncompte.espace.clients.americgt.beget.tech,1
vitaemo.com.ua,0
turboplus.fr,0
1dshgghjywbdfads.xyz,1
todayfirstevent.com,0
aon.it,0
summary-accountsupport.com,1
legacyet.com,1
viola.it,0
mmowiz.com,0
fthree.jp,0
mikhimshaissayd.blogspot.ba,1
elrif.com,0
pavypal.com.privaypolicy.recoveryaccount.supportcenter.updateinformation.acc-loginpage.v7vy3.org,1
chekmyacount.com,1
megabel.be,1
renewmusic.com,0
bassvalleyhistoricalsociety.com.au,0
payment-verify6.com,1
wickedcushions.com,0
pushba.livejournal.com,0
dropboxdocufile.co.za,1
bestvinum.com,0
thepixelate.co,1
packstock.com.br,0
idcbuster.com,0
seafoodandwine.com,0
xvideosjp.org,0
amazon.de.hx-konto-hjg-amazon-rhc.ru,1
update.rakuten-co-jp.monster,1
spsof.com,0
l-assurance-maladie-gouv-public.fr-particuliers.playgolfbali.com,1
littleporn.org,0
homeofbob.com,0
softbank-d.com,1
mostbet777boy1nus.xyz,0
wojakiscool.000webhostapp.com,1
facebook.techcitybd.info,1
039da14c.ngrok.io,1
shape.com.sg,0
barayatravel.com,0
membersown.com.au,0
aluteksa.com,1
mp-tagak.000webhostapp.com,1
zobixaz.tk,1
adgfwf.co,1
superboutique.it,0
biblivre.org.br,0
2class.com,0
larosashop.bid,1
healthsharingcomwebapp.azurewebsites.net,0
bukopinpriority.com,1
mozkarat.com,0
onaygirisi--ziraatbank.com,1
rylqjppdydsywxnt-dot-dbenitonline.ey.r.appspot.com,1
regislasalle.edu.mx,0
cyclingnews.com,0
sireni.ru,1
destinocartagena.co,0
sexcam.com,0
huntermuseum.org,0
nnyechterwailet.com,1
themeinwp.com,0
envirotechindia.com,0
www.pacific-formula-278007.du.r.appspot.com,1
share31.co.id,1
efiwc.saqibsiddiqui.com,1
dfgretgg.blogspot.se,1
tvoetv.online,0
excelcare.in,1
elitesecurityagencynj.com,1
supporter-icloud.com,1
mundocannabico.es,0
belgrade.co.uk,0
fencepostbooks.com,1
b7skdoz6x41lxrajz1yt.littlematchagirl.com.au,1
pucgoias.edu.br,0
recovery902429000.000webhostapp.com,1
ads-team-safety.esy.es,1
praynis.com,1
tcayrcrbcwwvrlqkbhgiihxify-dot-gleowayel400503.uc.r.appspot.com,1
validate-billinginfo.com,1
yahoo-verification.publamaquina.cl,1
upaappdate.altervista.org,1
amcclain40.myjino.ru,1
sumedico.com,0
lepetittou.com,0
nuevamentes.net,0
masothue.vn,0
lmccm.marcconstructora.com,1
audiovisualonline.co.uk,0
ekobrew.com,0
pp.pplproblems.com,1
raw.de,0
almogazonline.com,1
tagillib.ru,0
wep.it,0
adobe-online-secured-pdfreader-pdfformat-file.000webhostapp.com,1
faithbreakthroughs.org,1
espiritodacachaca.com.br,0
101view.net,1
themotorbookstore.com,0
ynotinfo.com,0
synthanatomy.com,0
amazontips.net,1
faccesbok.000webhostapp.com,1
mozillarussia.org,0
faylinn.net,1
thefarmco.sharepoint.com,0
