97daaccc69a3aa41de6cab84cfe9f4e8,000b3754ebc6f6e67d06b0859dad767b0df675dc9b7be44149b0446df75b56ce, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2014, push mov mov , call mov mov , mov test , mov add , call push 
be83daecc3ac729b11d56725b4314a19,000d209188e4b4451e4ce1ee80c15d825cceb409c80d94d1772ce9131f6b8fb3, Trojan, PowerShell, Generic, HEUR:Trojan.PowerShell.Generic, 2020, mov push call , call mov mov , mov call , mov test , pop pop pop 
136f3d5382ca463c7c670c7f592b6b40,000794853055c1b5b71a8ecbe1233c0c0682d3bca310891cbc649fea2ee89c94, Trojan, Win32, Emager, Trojan.Win32.Emager.ngb, 2017, push push call , push mov mov , jnz mov , test jz , push mov call 
d5842faa10c33d1c4092c696a10ff531,00038f5bdac07f0b7e828a20938547d18a2273fff40017e6d28832505a17ae08, Packed, Win32, PolyCrypt, Packed.Win32.PolyCrypt.d, 2013, mov mov , mov mov cmp , mov push , push push push , call mov 
15d01443f5c6807800332290892df8cb,0003ea3c6ce2bacbc5dd121592b7a3079d2cf3faadaa4f7a10d973b700ebf708, Packed, Win32, Katusha, Packed.Win32.Katusha.o, 2013, lea mov , mov mov mov , mov push push , mov push mov , push mov 
5b7e9702117dac1e61cb05d0b4f43384,000a79f815b3fec41875c4a836751712c6447fad1a61998108810463c083a669, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2020, call push , pop pop pop , lea mov , push lea , mov lea 
3b6c88270b36c473c0bdd8921e60ecc1,000ea636be2431b9caf8309213fddac0e5915c12ffdd7b786388cf7e8c26dd31, Trojan-Downloader, Win32, Delf, Trojan-Downloader.Win32.Delf.aic, 2011, mov mov mov mov , retn mov , call mov , mov cmp , push lea 
74731f937541dc37e19916456e0f21aa,0007bae5b4281ae0683d7e8935c2ffc5a77260ab403d6de27e42054c773ee48d, Trojan, Win32, AntiFW, Trojan.Win32.AntiFW.b, 2014, push push push , mov push push , call push , push push , call mov 
c41547df4d8971bb482766bee7e79e6f,000d09dcdd72cd60d1ad1154a8db2f4304932228fc87a2173a74d503bbf1a6dd, Trojan-Downloader, JS, Iframe, Trojan-Downloader.JS.Iframe.cqo, 2018, lea push , call mov , push mov mov , call mov , mov cmp jz 
d3082ab2ee4f9dc8e0a5e62020ddf0c0,0005e11cd5703aa7eed0d4eb622229dc8386bf899097cd6251930ac6b16ea7fa, Backdoor, Win32, Simda, Backdoor.Win32.Simda.iwe, 2014, push mov call , mov mov mov , mov push call , mov lea , xor mov 
8edce43b08d8c6150e12fd122c31f6f7,00048ad413bdc47d7debcdca511ccf5c6f205c6b80a4a4d966104f7bdeb01bb0, Backdoor, AndroidOS, GinMaster, HEUR:Backdoor.AndroidOS.GinMaster.a, 2014, cmp mov , jz mov push , retn mov , pop pop , mov push push 
1947027ec8bcb0e8a9828c8825228270,0000fd232fb58b197da5a02c872e7ee006967e461167d9d88544f1bdda6cc116, Trojan, Win32, Autoit, HEUR:Trojan.Win32.Autoit.gen, 2019, push call , mov lea , mov lea , lea call , push call mov 
a61fa8681e2a1231f4ea486ce9463da4,000c71ca860ecd50b4aff033fca2d19969e69a0eaee6a4729bd1c7ceee8599f4, AdWare, Win32, LMN, not-a-virus:AdWare.Win32.LMN.apm, 2013, jmp mov , push call , mov pop , cmp mov , push mov push 
1edc353216133dabce255adb46be7dea,000173ed535cf145ed6b042684f04c70b821ba066678fdbed1c7d450dff735bb, Trojan-Dropper, Win32, Agent, HEUR:Trojan-Dropper.Win32.Agent.gen, 2012, pop retn , call pop , mov mov cmp , jz mov push , call mov 
db77ee438b55da5d6c2b70c1024b9692,0009372c3808f7a6b26c0716f362a1c3ffd9baf1df7c4dfc2acc9eb2295bfb9e, AdWare, NSIS, Indirect, VHO:AdWare.NSIS.Indirect.gen, 2014, mov add , test jz , mov mov cmp , mov push , call mov mov 
6f18465b7e5863fbb3095ce8bb427209,0008be6ed16d81eaf49c9e41e69405e8a58c0464ca44a3f26c4609b7fcec7e2f, Trojan, Win32, Swisyn, Trojan.Win32.Swisyn.ajek, 2013, lea push , pop pop , push push call , mov call mov , push call 
a3d810b758788ada8e2f52dfb77973df,0007352d9f6306070c7bbebce94b550a8b283ee40f05a563017b2049bccdcb5a, AdWare, NSIS, StartPage, HEUR:AdWare.NSIS.StartPage.gen, 2013, mov cmp , push lea , mov mov mov mov , push call mov , push mov mov 
6447b5514bbb73c8417125527bdc30c0,0006071d1bc3b1e95b512452d42a57c127eb74f6174184552c9a43ef4aca79e0, Trojan, HTML, Redirector, Trojan.HTML.Redirector.cv, 2018, lea call , mov cmp jz , mov test , cmp mov , call mov mov 
0f64d8dd7c59dceb5f986b8c24abb65e,000475d817bc5b603734eb54eda13911e7348101a4701f493573099fd6bd98da, Packed, Win32, Katusha, Packed.Win32.Katusha.o, 2010, mov mov mov mov , call pop , jnz mov , cmp jz , mov add 
9fb768b891a47c1d4d1c06d12ae687a5,000dfc43974a33dbe05a675addd35ea09df2c2bdd10e225b8bcea78de45e219c, Trojan, JS, Iframe, Trojan.JS.Iframe.xn, 2013, mov call , lea push , call push , mov test , jz mov 
f1c6cb203d95c869aaf1d42e9c641f6f,00067d6dd7a8bfa3fead8b5a70e5518670b984d7f9b7eaddc2836640a9200a38, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2019, lea mov , pop pop pop , cmp mov , push lea , mov call mov 
5353c1347df061f1ec0db7a19524be00,000bec5e27393e1a8e467061c17ea2f71025c8e432df8a0ef049600d512d63bc, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2015, call mov mov , push mov mov , mov mov mov mov , cmp jz mov , call mov 
69413c7c2ea70490ae11d91033444550,00000211be6e77ff4cf040eb1f82ee6fadb7b1723dcf0f698a7c061f76c9e1d7, Trojan-Spy, HTML, Fraud, Trojan-Spy.HTML.Fraud.h, 2013, push mov push , push call mov , push push , push push push , pop pop pop 
163ca81dae6c2df8248daaabb5a58cc4,0000ac04045b4445a7a91c8f651a4a197b4d850abe688e172985659c4d924137, Backdoor, Win32, Aimrat, Backdoor.Win32.Aimrat.b, 2014, test jz , mov mov , test jz , cmp mov , call mov mov 
22d02df3a3e2a6c0de37621f2b098174,00058bbcd5879b34f18ee99126665dcbb8afdb7d34094e98e1aa94cfbea38f29, Downloader, Win32, DriverUpd, not-a-virus:Downloader.Win32.DriverUpd.hlh, 2014, pop pop , push mov call , test jz , push mov , jz mov push 
fdc02ae73531c5c2372bece6e56d54fe,0000099301ffc104ea40226e22e86a94283b53114f880ad0fde269a273d07a31, Trojan, JS, HideLink, Trojan.JS.HideLink.a, 2015, push mov call , push call mov , cmp jz mov , jnz mov , mov cmp jz 
ba29c35abe0504c09b04adb6bebcb43b,000b766ddac79b288dca25a015e2ffd961a204c55ce72b30ab83e5aaf1a840ba, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2009, jz mov , push push , push mov call , call mov mov , lea push 
47f992ee1305a79d2cf6f1611d753cac,000895982956092ff2eccebf8b7f62f0262a0d5d646c3bf12e66fab5e3df9880, Trojan, Win32, Pasta, Trojan.Win32.Pasta.aale, 2012, xor mov , mov pop , lea call , push mov push , mov cmp 
97874c016a2af4b7afb539236d3a7be3,000c6b6cf20aabd6d25249f614b202b6e2b6f45c3e807d2d6ca11f702ba17233, Trojan, JS, HideLink, Trojan.JS.HideLink.a, 2015, push call , mov push , mov cmp , retn mov , mov lea 
570f4562b2aa0f761ee491a5f682921a,000be2069319c60a8c601571e908966f720cf76249a404895453995e2a061d07, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2018, pop mov , lea call , mov jmp , jmp mov , mov test 
a1ab723108269f4e4f72be975ceba2a2,0004120de965431846f9d21caf9970227f3411a1c2b2450056ce5d8e5fe82695, AdWare, NSIS, StartPage, HEUR:AdWare.NSIS.StartPage.gen, 2012, pop pop pop , mov push , jz mov , mov mov cmp , push push mov 
75254bbcb90c2ed824f52961d7e8093d,00065ff9d5ef45c25f37b144885d14a6e3f21b4dbbaaade5f7bf25575f80a637, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2018, mov cmp jz , push push , push call , push mov mov , push push 
426f1797237d1bf335f07fe25cbb61c6,00081fda898b9c9143c875aaab35f1ccaa9676cb73830a139c64c103fe20fd1c, Trojan, Win32, AntiFW, Trojan.Win32.AntiFW.b, 2017, mov mov cmp , push call , cmp jz , call mov mov , push call 
75d0fef2bd357b77169632b4431e80be,0000152f430d7d83a99fb1fc91d6b3796fcc449fa56ea6646c827246908519b2, Worm, Win32, AutoIt, Worm.Win32.AutoIt.r, 2016, mov cmp , mov cmp , cmp jnz , test jz , mov mov mov 
9fa029db8638f12f839365b9e6731a86,000dcbf72b236491867b2ae0eea13912a32544e4caa029c28416613c56badc22, AdWare, Win32, Agent, UDS:AdWare.Win32.Agent.gen, 2018, pop retn , mov push push , mov jmp , cmp jz , push lea 
2d12b4768dfc6d539946b9cf7c61a12e,000a269e85ad9608456995bf5b771ce6f1fe9a9b411d2a403237090287efa2a1, Rootkit, Boot, TDSS, Rootkit.Boot.TDSS.a, 2014, mov mov mov mov , call push , mov mov mov mov , call mov , push push call 
1d72fad51dba23e5bddc7bb57d41e379,0008f1e2c2cbe265a30a77ef4f4e9ec56d5b682b6711a10779cd2e1c5aefba0d, AdWare, MSIL, Ocna, not-a-virus:AdWare.MSIL.Ocna.aqf, 2018, push push call , lea mov , call pop , pop pop pop , pop pop 
df27fdcf7d278bd5eef513c662ec7588,0002f0519ae27a7934be534749f23c6830a66a0ba8c50077797ee02310f702b3, Packed, Win32, Katusha, Packed.Win32.Katusha.n, 2013, push push , mov call , lea call , mov cmp , push mov push 
666f0bf41866cb911a18bae429bacb37,0006ae7ea40bf1e3cb933b5329d1b58c7489e2709d27bff78f24780268007edd, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2014, push call , cmp mov , mov mov mov , push push , jz mov push 
fb581898138aa720a93ee32449cd117c,0009ae23fbda97926f1ba3845b00471378b5f00704f2fd27319061fbb752f279, Trojan-Banker, AndroidOS, Anubis, HEUR:Trojan-Banker.AndroidOS.Anubis.n, 2019, call push , mov push , mov mov cmp , mov mov mov mov , mov cmp jz 
b6cfefbb431c16a37a7935706bcd21ee,00034c2082ac8085f76b9764e368167f92425ad02a3582c4a40abe2d94b0859d, Trojan-PSW, Win32, Kykymber, Trojan-PSW.Win32.Kykymber.jzk, 2011, push call mov , push call mov , mov pop , lea call , push mov mov 
f86803763caedad1dc79b49ecb5ee0ca,000df43e0aa9dbccb884eed18ee89d26051e0542bd12a41fa4aa6012c7c3f852, AdWare, Win32, MultiPlug, not-a-virus:AdWare.Win32.MultiPlug.ofgs, 2018, jmp mov , push call mov , call mov , mov cmp jz , mov test 
f39969c97a0a4b3b89417303555c4972,000fb3b4e98299ea428c27ff639d83455d3c141cef805edbd42ef56c2747de91, Trojan-Downloader, JS, Iframe, Trojan-Downloader.JS.Iframe.cqo, 2016, jnz mov , cmp jz , xor mov , call push , call mov 
ce668dbc37d2266ef58a1bf2c4234c78,000ec67346198ba7c27e36a25ea7434e988217fce0697d9a579ace7e802e3a84, AdWare, Win32, MultiPlug, not-a-virus:AdWare.Win32.MultiPlug.ofod, 2013, pop pop , push push push , jnz mov , push push call , mov cmp jz 
106a0bff65fd61068010877e5a994b97,000f86f418644cd76ba3bc2fa57ce9223313af4d14f6c7d6888f2ddbe7c8a439, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2017, xor mov , mov xor , mov mov cmp , pop pop pop , cmp jz mov 
afb6663ea9c49c7b4c4462ee2163f9e2,000406436680da0ef9676f7302130b0c863cbae7d533c6506eb7ff023876727d, AdWare, Script, Generic, HEUR:AdWare.Script.Generic, 2014, jmp mov , push lea , push mov , mov call mov , push push call 
fcc7aac338968a6dbf0b9a1484a4d3f6,000830cd8ac8a5b08969663cdbc85cc22d7f5e13c81ef855f813c2249a88ece0, Packed, Win32, Black, Packed.Win32.Black.d, 2007, mov test , mov cmp , cmp jnz , call mov mov , push mov 
f602ff81a93f024222e38fd63932cf90,0007c97b6a01ae03273a02177bd1dcf14ddbb3055d0219d625c9195d139e9761, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2018, cmp jnz , call mov mov , cmp mov , mov mov cmp , pop retn 
fa3409e028a9e3e3c82c4373c8c70060,00002d7a3ed6d05c0ce5f0e6babbedcf95ea37b1ea9be874057c3f2f7db9236c, AdWare, Script, Generic, HEUR:AdWare.Script.Generic, 2018, mov add , test jz , jnz mov , mov xor , pop retn 
b5e5362eb6fc5e96774eec0cff2a5b26,0001e9c66b6b6d82780f163fe09445e0e9218c2e696911ed232db466b29b208e, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2014, pop pop pop , push mov , mov add , cmp jz , mov lea 
0774093db4284e1cd34ab5a2e7bd3ce0,000054d215755b5a0198c38c0814f09b026680239fbb7e861b3cdc8c8da9bcfe, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2019, pop mov , push call mov , retn mov , mov cmp , jz mov 
5f9daa4df7ec9102ae7fbeb379644907,0006e3859c16273317de4f29dace2fe7f14bebcbb1a3764c2bf12e2b233c1442, Backdoor, Win32, DarkKomet, Backdoor.Win32.DarkKomet.aagt, 2013, cmp jnz , mov push , mov lea , push push call , pop pop 
03c7abb7bdaa7141d0037e311d7f49cf,000f5622e498b120a12d85db62c8fff5560e3fad37396cacf1191356b3c7fe38, Exploit, JS, Agent, Exploit.JS.Agent.bbk, 2012, mov jmp , mov push call , jnz mov , push push call , xor mov 
a510640fc6bdcf6c0ee7d8010dc1eb40,000eb72c350d2e2264a8568998d7995b09e21d2a394b5ee03c95961b71a87e0b, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2011, mov push push , mov push call , mov cmp jz , mov lea , push lea 
b80283b69f29b06064865538c8ea2408,0004213ad9be5192abeaf76fff6193a086cd93428ddbd2819ad0ca76dbb22cad, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2012, cmp mov , push lea , mov cmp , xor mov , mov call mov 
7abc05df1ee3d8c83bfe359029935950,000f002fa25286650f07d0e0ef2cf5f2ac4055c1e101637b0738a88e43d961a2, AdWare, Win32, Linkun, UDS:AdWare.Win32.Linkun.j, 2015, mov call , jz mov , mov call , cmp jnz , push call 
3c00a6898eaf35343ce6807ca2fe06ab,000c0b7b74fa8864c3417c5123698b90815f24a081c83d7b7bb4683cd754745b, Trojan, Win32, Snojan, UDS:Trojan.Win32.Snojan.a, 2020, cmp jz , push push , mov jmp , call push , xor mov 
f720f592c9b737a8fabdaeac5ee6d62f,0000888ba0cbf9c5d7b34e0859c3180feacccef2297a8bfca69f86fb74083493, Trojan, Win32, Vobfus, Trojan.Win32.Vobfus.hy, 2012, cmp jz mov , push push , pop pop , jz mov push , mov push call 
616a226c85e713a10749691ade69e934,000ddd61c91f81c41b9115be6e3cb140a9e3f8f80a4ac72d8b3564c333d6b1d4, Packed, Win32, Katusha, Packed.Win32.Katusha.n, 2016, cmp jz , mov add , lea call , push push , mov push call 
f4d344bb4a16099d9616f9e749bc5645,000b3080ae382af5a5c951ea271d132a546bf20479e42e25c7d019d187deb808, Worm, Win32, Mabezat, Worm.Win32.Mabezat.b, 2014, jz mov push , mov push push , push call , jnz mov , lea push 
898864e47419c58851dd69873d8c5b16,00002c1201e8bb629061ca80e481ec81b56295a30ce00d368087c019afb55969, Downloader, Win32, Firser, not-a-virus:Downloader.Win32.Firser.a, 2016, jnz mov , mov mov mov , push push mov , mov jmp , mov push 
97acbab883f23e8dcc6fdc74ae35d8d7,000d118fde1f7cad77f0d27869484a00473fb7668f87ee7cc3e5690f0ed88a35, AdWare, NSIS, DomaIQ, HEUR:AdWare.NSIS.DomaIQ.gen, 2013, push push , push call , cmp jnz , mov push push , push call 
50036d2fb7280cd3caf15ae9e8bbc182,000bc171238477d006ca9180b6dd45a4852cd07af2543c5ac8e1fa3ffd48f094, Virus, MSExcel, Laroux-based, Virus.MSExcel.Laroux-based, 2016, push call , push mov push , mov push mov , mov mov cmp , call push 
966d2da333f22c122270d4de199cac1d,000477e6c811a7e2fe554f45a1062ab4d8ade8b17cd7468c23c61b9762859393, AdWare, NSIS, Indirect, HEUR:AdWare.NSIS.Indirect.gen, 2013, xor mov , mov push mov , xor mov , jnz mov , push mov push 
40326f057f083fe730cc4b6591c9d4f5,000f1a724c0244016e7539d8b6072f4c9407ed31e7df84939c29f0574b0f57ac, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2013, mov call mov , push lea , push push , call push , call mov 
6e165faba4218ed84870c8d4ccfe708d,000375221af2b13aba82a0ad64e2e495a4ac0afdb507f0ec1c7f91bc29401afe, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2018, mov xor , mov push mov , cmp mov , mov push push , call mov mov 
6d45de49ee9eacd3e2248d64c2da643b,000e76c6ab657d45773bc231fc85f3792c12440c9783399e00cb1aa5bd1026c6, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2016, mov mov mov , mov xor , call pop , push mov mov , jnz mov 
0d7035a420d281e63962eaf7462c9d24,00071906b530c1353a148f74b69d617bde0bb7ad87435cce35be9568e18fae41, Trojan-Spy, Win32, Agent, Trojan-Spy.Win32.Agent.csdc, 2011, push push push , call push , mov call , mov add , mov pop 
9b68cb43f090e8c01e41c6073385a2b5,000bd9a346de3a20f33d470612052844483f9b38de0d09cededac75547a2510e, Trojan, Win32, CDur, Trojan.Win32.CDur.jzy, 2013, mov mov mov mov , jz mov push , push mov push , lea call , retn mov 
43731d232cddc4488d9f5c703f5ceaec,00060d9bee2e58868f4002ece2e89f2f90a53477edbe29c1a107d8892b30950e, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2018, push lea , push mov push , lea mov , mov add , mov cmp 
4fb10ccdefadf16c28bf776046ad7d50,000e331b8e4d2a155fc9bad0a883585ee5b4b8241a81f1b388f2717dae9e3ac8, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2019, mov cmp jz , call push , push push mov , push push call , push mov 
500e0b92d511dc285caaccedf7ef2427,000a2a96788989a35f0175daaf4559b2a95062b631de5db21a58b5569d6014ca, Trojan-Downloader, JS, Agent, Trojan-Downloader.JS.Agent.hbs, 2015, mov mov cmp , mov lea , mov push mov , mov push , mov test 
687b78203d3e4792bb8eb1944ca34b23,0006b5f7883e7f29ae81fdd14558124f73122778c7f1958bb78b5bcd4d70ac5f, Worm, Win32, WBNA, Worm.Win32.WBNA.ipa, 2013, cmp jnz , mov push mov , jmp mov , test jz , mov cmp 
baa91ff84caee8a24a775f3da4d04005,000c4e9574867e810270040c2980c597b91ea0f5f0745ce73f72bd850e54cab9, Worm, Win32, AutoIt, Worm.Win32.AutoIt.r, 2010, call mov mov , mov mov cmp , xor mov , mov mov mov , push mov mov 
58fbb625ec7815bdda3ce6bc84af8086,000db9a51a117a57b9d3f62eb0b6c88ee83cef88ee6a25ef6812939a9ba4aadb, AdWare, Win32, OutBrowse, HEUR:AdWare.Win32.OutBrowse.gen, 2018, jnz mov , pop retn , mov mov cmp , call push , mov mov mov 
b17a83a39a9f256b9ceb8c9df93434ea,000494cd87b4054160ed43bed63df403558b0df0d6da2139cfcab2a5237f4fc4, Packed, Win32, Krap, Packed.Win32.Krap.ag, 2009, push mov , call pop , push push push , push call mov , lea call 
e98440e723ca35a0e5d96b42d68ea1c0,0001c77e0b2667896c4177ee38d0e7bcf92dded4a7a4e899b3bc528edb1aedd5, AdWare, Win32, MegaSearch, not-a-virus:AdWare.Win32.MegaSearch.am, 2018, push mov call , mov mov mov , mov call mov , mov mov , pop pop pop 
915e46ebdd834bec8c4de6ab2c1ea2e6,00000534fae536364d2f7ec107d98f5227638f3a3a54968b7eddb4f578f3b243, Trojan, JS, Agent, Trojan.JS.Agent.btr, 2019, mov mov mov , push push mov , lea mov , mov add , mov add 
7524e737fcb68954f314cdeaa046ed8e,000ac403b33eaf66d669d8ff3ac10c5b051d8cdf24a7da75bab1530d69e8a6b4, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2019, pop pop , call push , pop retn , jz mov , mov mov 
3eaca159ad28581405ae63daf7419f08,000aaee924780cfb17c1e4e68abdf5045ba59635b00db1aea637c496f072f762, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2019, call push , mov jmp , xor mov , jnz mov , call pop 
72de26082c9e3feab5d4e242349d1c9c,000281941312fe25d52a69f6ecdf3796c1b51990a353468c4a208856bdfd5877, AdWare, Win32, Generic, HEUR:AdWare.Win32.Generic, 2013, pop pop , push push call , push mov mov , mov call , push mov 
8ac1a10b2ab5057fd3926e6d6a853aed,000fd5984fd19e77b7e32428cc19c9c969ae66b545f32fdcd9c3b9095c85f54c, AdWare, Win32, DealPly, HEUR:AdWare.Win32.DealPly.gen, 2013, cmp mov , call push , pop pop , cmp jnz , push push 
549579c04b99e65ef385f33cc5480bce,000cf9811cd4db2ea54fef112f4a27a836afd4a363bc9f881e39c6c8509f3f4f, Trojan-Downloader, HTML, JScript, Trojan-Downloader.HTML.JScript.dr, 2019, mov mov cmp , push lea , call push , mov push push , cmp jz 
dc62c68fa45a3f2ace501b8094c019af,0007dae0a529cb658697cdbc8b019394727cee22ff48ea2e770235ce6bdd0fd7, Trojan-Downloader, JS, Agent, Trojan-Downloader.JS.Agent.hbs, 2019, mov mov , jnz mov , mov call , mov push call , call pop 
ca1536fed63c2a4665258ddc7787d0dc,000c1069a130242cd67deafbfd957f0215f045a9ecead2f91f5721309934d5a0, Worm, Win32, WBNA, Worm.Win32.WBNA.ipa, 2010, lea mov , test jz , mov push push , push mov push , mov pop 
5dcf0a1a4c48e6195e0da156843325aa,0003616aa5208b316ee7dd86a1e49994954a95b67afa1447104c8fb5d0115a42, Net-Worm, Win32, Kido, Net-Worm.Win32.Kido.ih, 2019, jz mov push , test jz , mov call , push push call , lea push 
2cf8bf21b414d62dfb85772e1b176fa1,000ec45992c897d512d9d22f23f0c6bcba88ae43e4782daa2fa3b1d212db9fcf, Trojan, JS, FBook, Trojan.JS.FBook.bk, 2019, pop mov , pop retn , push lea , jmp mov , call mov mov 
56b9375653fd64d04e6a7bda87a00202,000210aac1aafe4cd10ba725fcf8016cbd7da1cd1f3584e8b866fd19c4978237, Downloader, Win32, DriverUpd, not-a-virus:Downloader.Win32.DriverUpd.hlh, 2016, test jz , retn mov , xor mov , push push call , pop pop pop 
286dc8234ba6d7c2a4f6a651b28be4fe,0002001e8fb30adfdf9859e9ed35f7f7776d236b88bf1d49dda717128d6a572a, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2019, xor mov , push lea , push push call , mov jmp , cmp jz mov 
584909ce553fac4ffc95660b74b6307e,00047148ccf90b5f051e9f97a6377c0f1ff0470385c1008bb5308bd4b9fc75ae, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2014, push push , cmp jnz , call mov mov , call mov , jmp mov 
77df689b7faa2aeb0929750c24fcc964,000aadc81c80d1be623d34d8296082bfceb91f9a4e2b41fd183b9398402c3d18, Trojan-Downloader, HTML, JScript, Trojan-Downloader.HTML.JScript.dr, 2019, cmp jz , mov push , mov mov cmp , push push , lea push 
306e82406a4734021f89939fd8361269,000d6230792fefff601c0e5e87369196fdd5cfb484fdd87916a080d8b9ffc1c6, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2018, lea push , mov jmp , jmp mov , call push , push mov call 
e5bf4bf506ce35a9708ea1bd6407bec1,0005fad8d16ee3c04eeac3fa23dd00fbd8aa0ea4e61127a86b1fbad6fd59b72a, AdWare, Win32, DownloadWare, not-a-virus:AdWare.Win32.DownloadWare.bv, 2020, mov mov , pop retn , push push call , mov cmp , mov mov cmp 
f9e4eaa4b2ad7abfcd7f3506234ebf7c,0004ec23596142721be52e4b6d2a88887e77cdab5e1f5ab1373e8a241ba887e7, AdWare, Win32, ScreenSaver, not-a-virus:AdWare.Win32.ScreenSaver.e, 2013, mov test , push mov push , push call , call mov , mov push call 
4b36f4bfc389561af75b2b9a683bde72,000ac99c017421068cb6c67a756e0cf557a0afc3bc037f2523e6b9f42df08557, Trojan-GameThief, Win32, OnLineGames, Trojan-GameThief.Win32.OnLineGames.albcz, 2012, mov lea , retn mov , retn mov , mov lea , call mov 
446d21e69b1fe91c2c37b323402dc19f,000f7cb326c3451b2c45eb6e8a6f5c371a067bf9849db518c14e2bf48b09ea28, Backdoor, Win32, Agobot, Backdoor.Win32.Agobot.gen, 2013, mov cmp jz , push call mov , mov pop , jz mov , jz mov 
8a7a77e3313b34f3e3be3e070c5fbd1c,0004f765f2e3d4c894b1564008f922f257f2bb039d5e0ea063da733ff95f52d4, Trojan-PSW, Win32, Agent, UDS:Trojan-PSW.Win32.Agent.aben, 2021, mov mov cmp , jz mov , xor mov , jnz mov , mov jmp 
16013e45784c94a5cea028cb2e478066,000e44f4c2720cfbd04bf7ef04487e23e675526ebdf4faed84e91b65749c073d, AdWare, NSIS, DealPly, HEUR:AdWare.NSIS.DealPly.gen, 2012, push push mov , push mov , jmp mov , push mov push , push lea 
